Date,Open,High,Low,Close,Volume
08/11/2020,"187.70","187.70","180.74","181.75","401,979"
08/10/2020,"202.07","203.27","184.25","187.07","699,970"
08/07/2020,"189.81","217.58","187.51","202.07","1,179,600"
08/06/2020,"189.57","190.68","181.54","184.39","725,609"
08/05/2020,"169.26","191.98","168.23","190.09","1,408,086"
08/04/2020,"135.20","177.56","134.99","169.05","2,597,931"
08/03/2020,"125.11","128.62","122.46","127.46","147,112"
07/31/2020,"127.78","129.66","121.75","124.48","204,932"
07/30/2020,"123.86","131.21","122.86","127.90","373,111"
07/29/2020,"121.96","127.25","120.00","125.91","192,143"
07/28/2020,"123.79","124.99","120.37","120.72","246,431"
07/27/2020,"121.42","123.86","119.74","123.71","185,945"
07/24/2020,"125.25","125.25","118.06","120.63","208,163"
07/23/2020,"118.48","125.99","117.72","123.59","365,394"
07/22/2020,"117.36","120.08","115.01","118.72","186,871"
07/21/2020,"119.79","120.50","114.85","117.76","222,503"
07/20/2020,"119.31","123.57","116.12","118.16","172,910"
07/17/2020,"118.14","121.86","118.00","119.37","227,084"
07/16/2020,"121.87","122.98","114.03","117.84","327,331"
07/15/2020,"118.24","123.74","116.63","123.37","382,559"
07/14/2020,"111.83","115.57","108.86","115.40","239,326"
07/13/2020,"113.50","117.45","111.46","111.60","312,827"
07/10/2020,"116.94","117.69","110.34","112.19","273,245"
07/09/2020,"115.29","119.11","111.24","116.53","305,859"
07/08/2020,"112.73","114.91","110.78","114.88","228,542"
07/07/2020,"112.33","114.90","110.15","112.29","302,333"
07/06/2020,"114.58","115.47","111.58","112.26","410,183"
07/02/2020,"115.44","119.66","113.02","113.50","387,920"
07/01/2020,"116.12","117.70","113.62","114.67","444,459"
