Date,Open,High,Low,Close,Volume
03/23/2020,"175.27","178.50","169.95","176.34","22,554,721"
03/20/2020,"187.74","188.30","180.00","181.30","21,006,080"
03/19/2020,"179.26","187.25","177.39","180.88","20,905,689"
03/18/2020,"176.00","182.41","170.00","180.00","22,054,199"
03/17/2020,"181.26","189.39","179.69","184.81","19,276,539"
03/16/2020,"176.15","188.00","174.50","178.85","26,628,480"
03/13/2020,"194.90","195.99","187.81","194.00","23,650,500"
03/12/2020,"186.50","190.49","183.93","185.10","30,247,100"
03/11/2020,"201.65","203.10","196.11","198.91","18,931,801"
03/10/2020,"205.53","207.45","200.80","206.39","19,022,619"
03/09/2020,"195.62","199.89","193.93","197.66","25,502,570"
03/06/2020,"206.70","207.00","201.10","204.64","21,700,510"
03/05/2020,"210.00","215.15","209.14","211.46","13,462,890"
03/04/2020,"209.49","212.70","208.85","211.96","12,474,380"
03/03/2020,"211.08","211.39","202.24","207.41","20,813,801"
03/02/2020,"208.59","211.11","203.76","210.98","21,542,240"
02/28/2020,"198.98","208.92","198.56","208.00","31,276,199"
02/27/2020,"205.01","209.97","201.86","205.03","22,741,180"
02/26/2020,"206.80","213.08","206.79","208.74","19,544,270"
02/25/2020,"208.51","209.95","204.10","205.61","18,132,381"
02/24/2020,"203.55","207.28","202.51","206.16","19,380,230"
02/21/2020,"217.54","217.60","211.56","212.59","17,700,801"
02/20/2020,"222.50","222.50","214.22","218.04","14,950,090"
02/19/2020,"221.52","223.56","220.75","222.14","10,798,110"
02/18/2020,"218.55","220.85","217.51","220.52","13,024,900"
02/14/2020,"221.10","221.64","218.23","219.63","10,689,950"
02/13/2020,"220.00","225.00","218.99","220.36","28,069,670"
02/12/2020,"221.13","225.52","220.21","224.31","18,671,910"
02/11/2020,"219.91","220.01","215.29","217.21","16,073,460"
02/10/2020,"213.50","215.77","212.20","215.77","17,420,301"
02/07/2020,"217.46","217.84","214.88","216.53","13,790,260"
02/06/2020,"223.13","223.65","219.78","220.90","10,790,820"
02/05/2020,"226.52","226.70","217.54","220.22","15,766,070"
02/04/2020,"221.35","224.38","220.49","222.88","16,695,141"
02/03/2020,"208.67","215.02","208.67","213.10","14,131,890"
01/31/2020,"206.50","207.93","204.73","206.59","18,181,410"
01/30/2020,"207.88","209.86","205.03","208.58","14,376,000"
01/29/2020,"212.56","213.98","209.52","212.02","12,896,300"
01/28/2020,"209.74","210.91","207.17","210.23","16,196,720"
01/27/2020,"201.22","208.02","199.50","205.47","24,574,680"
01/24/2020,"218.49","219.83","211.33","213.75","18,143,869"
01/23/2020,"217.93","220.13","216.77","219.13","18,519,891"
01/22/2020,"224.69","225.58","222.00","222.37","10,059,580"
01/21/2020,"222.45","222.60","220.73","222.26","15,831,090"
01/17/2020,"225.90","228.00","225.35","227.43","12,956,200"
01/16/2020,"226.30","226.33","222.73","223.94","13,712,550"
01/15/2020,"226.65","227.82","224.39","225.06","10,743,370"
01/14/2020,"230.05","230.18","224.88","226.49","17,302,160"
01/13/2020,"228.81","231.14","227.04","230.48","17,571,891"
01/10/2020,"223.90","225.96","222.06","223.83","12,302,130"
01/09/2020,"221.50","223.08","220.82","221.78","13,143,890"
01/08/2020,"216.60","220.65","216.32","218.00","11,983,090"
01/07/2020,"217.64","218.94","216.69","217.63","9,539,012"
01/06/2020,"214.89","217.16","214.09","216.64","11,892,480"
01/03/2020,"216.35","218.20","216.01","217.00","8,608,281"
01/02/2020,"216.60","219.98","216.54","219.77","15,882,900"
