Date,Open,High,Low,Close,Volume
02/15/2023,"78.78","79.12","78.66","78.97","110,184"
02/14/2023,"79.31","80.05","78.66","78.66","175,043"
02/13/2023,"78.29","79.10","78.22","78.98","205,191"
02/10/2023,"78.44","78.59","77.77","78.19","1,561,761"
02/09/2023,"79.30","79.80","79.08","79.08","107,811"
02/08/2023,"79.63","79.69","78.80","78.80","160,553"
02/07/2023,"78.76","78.88","78.30","78.72","257,970"
02/06/2023,"78.94","79.02","78.35","78.79","201,324"
02/03/2023,"79.95","80.02","79.09","80.00","248,812"
02/02/2023,"79.44","80.27","79.43","80.19","463,762"
02/01/2023,"78.33","78.76","78.13","78.35","419,654"
01/31/2023,"77.72","78.02","77.04","77.99","417,791"
01/30/2023,"78.03","78.41","77.74","78.05","374,022"
01/27/2023,"78.11","78.63","77.97","78.45","707,121"
01/26/2023,"77.82","78.22","77.53","77.70","587,964"
01/25/2023,"77.48","77.55","76.57","77.01","141,091"
01/24/2023,"77.67","77.77","77.05","77.56","251,300"
01/23/2023,"76.90","77.78","76.76","77.63","268,370"
01/20/2023,"76.01","76.32","75.60","76.32","180,244"
01/19/2023,"76.08","76.22","75.44","75.44","878,144"
01/18/2023,"77.20","77.63","76.74","76.75","189,702"
01/17/2023,"76.88","77.44","76.75","77.04","277,718"
01/16/2023,"76.99","77.06","76.64","76.96","115,112"
01/13/2023,"76.68","76.82","76.02","76.52","206,959"
01/12/2023,"76.12","76.83","75.69","76.26","189,863"
01/11/2023,"75.25","75.74","75.18","75.67","1,506,783"
01/10/2023,"74.76","75.17","74.46","74.81","224,507"
01/09/2023,"74.81","75.86","74.81","75.73","113,431"
01/06/2023,"73.11","74.40","72.85","74.32","187,251"
01/05/2023,"73.64","74.04","72.93","72.98","312,504"
01/04/2023,"73.49","74.01","73.23","74.01","338,147"
01/03/2023,"73.67","74.14","72.95","72.95","393,384"
